	Sentence #	Word	POS	Tag
33037	1481.0	now	RB	O
33038	1481.0	free	JJ	O
33039	1481.0	.	.	O
33040	1482.0	The	DT	O
33041	1482.0	government	NN	O
33042	1482.0	of	IN	O
33043	1482.0	interim	JJ	O
33044	1482.0	Prime	NNP	B-per
33045	1482.0	Minister	NNP	I-per
33046	1482.0	Girija	NNP	I-per
33047	1482.0	Prasad	NNP	I-per
33048	1482.0	Koirala	NNP	I-per
33049	1482.0	announced	VBD	O
33050	1482.0	Monday	NNP	B-tim
33051	1482.0	that	IN	O
33052	1482.0	it	PRP	O
33053	1482.0	was	VBD	O
33054	1482.0	dropping	VBG	O
33055	1482.0	terrorism	NN	O
33056	1482.0	charges	NNS	O
33057	1482.0	against	IN	O
33058	1482.0	hundreds	NNS	O
33059	1482.0	of	IN	O
33060	1482.0	rebels	NNS	O
33061	1482.0	.	.	O
33062	1483.0	They	PRP	O
33063	1483.0	were	VBD	O
33064	1483.0	imprisoned	VBN	O
33065	1483.0	by	IN	O
33066	1483.0	the	DT	O
33067	1483.0	former	JJ	O
33068	1483.0	royalist	NN	O
33069	1483.0	government	NN	O
33070	1483.0	of	IN	O
33071	1483.0	King	NNP	B-org
33072	1483.0	Gyanendra	NNP	I-org
33073	1483.0	.	.	O
33074	1484.0	Friends	NNS	O
33075	1484.0	and	CC	O
33076	1484.0	relatives	NNS	O
33077	1484.0	greeted	VBD	O
33078	1484.0	the	DT	O
33079	1484.0	former	JJ	O
33080	1484.0	prisoners	NNS	O
33081	1484.0	Tuesday	NNP	B-tim
33082	1484.0	afternoon	NN	I-tim
33083	1484.0	.	.	O
33084	1485.0	The	DT	O
33085	1485.0	rebels	NNS	O
33086	1485.0	raised	VBD	O
33087	1485.0	their	PRP$	O
33088	1485.0	fists	NNS	O
33089	1485.0	in	IN	O
33090	1485.0	a	DT	O
33091	1485.0	Maoist	NNP	O
33092	1485.0	salute	NN	O
33093	1485.0	and	CC	O
33094	1485.0	chanted	VBD	O
33095	1485.0	Maoist	NNP	O
33096	1485.0	slogans	NNS	O
33097	1485.0	.	.	O
33098	1486.0	A	DT	O
33099	1486.0	Maoist	NNP	B-org
33100	1486.0	rebel	NN	O
33101	1486.0	spokesman	NN	O
33102	1486.0	,	,	O
33103	1486.0	Krishna	NNP	B-per
33104	1486.0	Mahara	NNP	I-per
33105	1486.0	,	,	O
33106	1486.0	says	VBZ	O
33107	1486.0	the	DT	O
33108	1486.0	government	NN	O
33109	1486.0	has	VBZ	O
33110	1486.0	promised	VBN	O
33111	1486.0	to	TO	O
33112	1486.0	free	VB	O
33113	1486.0	350	CD	O
33114	1486.0	rebels	NNS	O
33115	1486.0	,	,	O
33116	1486.0	although	IN	O
33117	1486.0	hundreds	NNS	O
33118	1486.0	more	RBR	O
33119	1486.0	will	MD	O
33120	1486.0	remain	VB	O
33121	1486.0	in	IN	O
33122	1486.0	jail	NN	O
33123	1486.0	.	.	O
33124	1487.0	The	DT	O
33125	1487.0	government	NN	O
33126	1487.0	decision	NN	O
33127	1487.0	to	TO	O
33128	1487.0	release	VB	O
33129	1487.0	the	DT	O
33130	1487.0	rebels	NNS	O
33131	1487.0	came	VBD	O
33132	1487.0	following	VBG	O
33133	1487.0	talks	NNS	O
33134	1487.0	on	IN	O
33135	1487.0	Sunday	NNP	B-tim
33136	1487.0	between	IN	I-tim
33137	1487.0	Nepal	NNP	B-gpe
33138	1487.0	's	POS	O
33139	1487.0	home	NN	O
33140	1487.0	affairs	NNS	O
33141	1487.0	minister	NN	O
33142	1487.0	,	,	O
33143	1487.0	Krishna	NNP	B-per
33144	1487.0	Prasad	NNP	I-per
33145	1487.0	Sitaula	NNP	I-per
33146	1487.0	,	,	O
33147	1487.0	and	CC	O
33148	1487.0	Maoist	NNP	B-org
33149	1487.0	leader	NN	O
33150	1487.0	Prachanda	NNP	B-org
33151	1487.0	in	IN	O
33152	1487.0	a	DT	O
33153	1487.0	remote	JJ	O
33154	1487.0	western	JJ	O
33155	1487.0	village	NN	O
33156	1487.0	.	.	O
33157	1488.0	U.S.	NNP	B-org
33158	1488.0	Democratic	JJ	I-org
33159	1488.0	presidential	JJ	O
33160	1488.0	hopeful	JJ	O
33161	1488.0	Barack	NN	B-per
33162	1488.0	Obama	NNP	I-per
33163	1488.0	has	VBZ	O
33164	1488.0	proposed	VBN	O
33165	1488.0	a	DT	O
33166	1488.0	clampdown	NN	O
33167	1488.0	on	IN	O
33168	1488.0	energy	NN	O
33169	1488.0	speculation	NN	O
33170	1488.0	which	WDT	O
33171	1488.0	he	PRP	O
33172	1488.0	believes	VBZ	O
33173	1488.0	is	VBZ	O
33174	1488.0	responsible	JJ	O
33175	1488.0	for	IN	O
33176	1488.0	record-high	JJ	O
33177	1488.0	oil	NN	O
33178	1488.0	prices	NNS	O
33179	1488.0	.	.	O
33180	1489.0	Senator	NNP	B-per
33181	1489.0	Obama	NNP	I-per
33182	1489.0	Sunday	NNP	B-tim
33183	1489.0	announced	VBD	O
33184	1489.0	the	DT	O
33185	1489.0	proposal	NN	O
33186	1489.0	,	,	O
33187	1489.0	which	WDT	O
33188	1489.0	would	MD	O
33189	1489.0	close	VB	O
33190	1489.0	a	DT	O
33191	1489.0	legal	JJ	O
33192	1489.0	provision	NN	O
33193	1489.0	that	WDT	O
33194	1489.0	exempts	VBZ	O
33195	1489.0	energy	NN	O
33196	1489.0	commodies	NNS	O
33197	1489.0	from	IN	O
33198	1489.0	government	NN	O
33199	1489.0	oversight	NN	O
33200	1489.0	.	.	O
33201	1490.0	Critics	NNS	O
33202	1490.0	say	VBP	O
33203	1490.0	the	DT	O
33204	1490.0	deregulation	NN	O
33205	1490.0	measure	NN	O
33206	1490.0	,	,	O
33207	1490.0	signed	VBN	O
33208	1490.0	in	IN	O
33209	1490.0	2000	CD	B-tim
33210	1490.0	by	IN	O
33211	1490.0	then-President	JJ	O
33212	1490.0	Bill	NNP	B-per
33213	1490.0	Clinton	NNP	I-per
33214	1490.0	,	,	O
33215	1490.0	opened	VBD	O
33216	1490.0	the	DT	O
33217	1490.0	way	NN	O
33218	1490.0	to	TO	O
33219	1490.0	uncontrolled	JJ	O
33220	1490.0	speculation	NN	O
33221	1490.0	in	IN	O
33222	1490.0	the	DT	O
33223	1490.0	oil	NN	O
33224	1490.0	markets	NNS	O
33225	1490.0	.	.	O
33226	1491.0	The	DT	O
33227	1491.0	price	NN	O
33228	1491.0	of	IN	O
33229	1491.0	gasoline	NN	O
33230	1491.0	has	VBZ	O
33231	1491.0	become	VBN	O
33232	1491.0	a	DT	O
33233	1491.0	campaign	NN	O
33234	1491.0	issue	NN	O
33235	1491.0	between	IN	O
33236	1491.0	Obama	NNP	B-per
33237	1491.0	and	CC	O
33238	1491.0	presumptive	JJ	O
33239	1491.0	Republican	JJ	O
33240	1491.0	nominee	NN	O
33241	1491.0	John	NNP	B-per
33242	1491.0	McCain	NNP	I-per
33243	1491.0	.	.	O
33244	1492.0	Senator	NNP	B-per
33245	1492.0	McCain	NNP	I-per
33246	1492.0	wants	VBZ	O
33247	1492.0	Congress	NNP	B-org
33248	1492.0	to	TO	O
33249	1492.0	lift	VB	O
33250	1492.0	a	DT	O
33251	1492.0	ban	NN	O
33252	1492.0	on	IN	O
33253	1492.0	offshore	JJ	O
33254	1492.0	oil	NN	O
33255	1492.0	drilling	NN	O
33256	1492.0	,	,	O
33257	1492.0	while	IN	O
33258	1492.0	Obama	NNP	B-per
33259	1492.0	says	VBZ	O
33260	1492.0	such	PDT	O
33261	1492.0	a	DT	O
33262	1492.0	measure	NN	O
33263	1492.0	would	MD	O
33264	1492.0	not	RB	O
33265	1492.0	help	VB	O
33266	1492.0	the	DT	O
33267	1492.0	problem	NN	O
33268	1492.0	in	IN	O
33269	1492.0	the	DT	O
33270	1492.0	short	JJ	O
33271	1492.0	term	NN	O
33272	1492.0	.	.	O
33273	1493.0	Obama	NNP	B-per
33274	1493.0	's	POS	O
33275	1493.0	announcement	NN	O
33276	1493.0	concides	VBZ	O
33277	1493.0	with	IN	O
33278	1493.0	a	DT	O
33279	1493.0	major	JJ	O
33280	1493.0	energy	NN	O
33281	1493.0	summit	NN	O
33282	1493.0	in	IN	O
33283	1493.0	Saudi	NNP	B-geo
33284	1493.0	Arabia	NNP	I-geo
33285	1493.0	on	IN	O
33286	1493.0	ways	NNS	O
33287	1493.0	to	TO	O
33288	1493.0	rein	VB	O
33289	1493.0	in	IN	O
33290	1493.0	the	DT	O
33291	1493.0	high	JJ	O
33292	1493.0	oil	NN	O
33293	1493.0	prices	NNS	O
33294	1493.0	.	.	O
33295	1494.0	The	DT	O
33296	1494.0	teenage	NN	O
33297	1494.0	boy	NN	O
33298	1494.0	at	IN	O
33299	1494.0	the	DT	O
33300	1494.0	center	NN	O
33301	1494.0	of	IN	O
33302	1494.0	the	DT	O
33303	1494.0	latest	JJS	O
33304	1494.0	Michael	NNP	B-per
33305	1494.0	Jackson	NNP	I-per
33306	1494.0	scandal	NN	O
33307	1494.0	says	VBZ	O
33308	1494.0	the	DT	O
33309	1494.0	pop	NN	O
33310	1494.0	star	NN	O
33311	1494.0	sexually	RB	O
33312	1494.0	molested	VBD	O
33313	1494.0	him	PRP	O
33314	1494.0	twice	RB	O
33315	1494.0	in	IN	O
33316	1494.0	the	DT	O
33317	1494.0	singer	NN	O
33318	1494.0	's	POS	O
33319	1494.0	bedroom	NN	O
33320	1494.0	.	.	O
33321	1495.0	The	DT	O
33322	1495.0	accuser	NN	O
33323	1495.0	,	,	O
33324	1495.0	who	WP	O
33325	1495.0	testified	VBD	O
33326	1495.0	in	IN	O
33327	1495.0	a	DT	O
33328	1495.0	California	NNP	B-geo
33329	1495.0	court	NN	O
33330	1495.0	Thursday	NNP	B-tim
33331	1495.0	,	,	O
33332	1495.0	was	VBD	O
33333	1495.0	a	DT	O
33334	1495.0	13-year	JJ	O
33335	1495.0	old	JJ	O
33336	1495.0	cancer	NN	O
33337	1495.0	patient	NN	O
33338	1495.0	at	IN	O
33339	1495.0	the	DT	O
33340	1495.0	time	NN	O
33341	1495.0	of	IN	O
33342	1495.0	the	DT	O
33343	1495.0	alleged	JJ	O
33344	1495.0	incidents	NNS	O
33345	1495.0	.	.	O
33346	1496.0	Mr.	NNP	B-per
33347	1496.0	Jackson	NNP	I-per
33348	1496.0	had	VBD	O
33349	1496.0	invited	VBN	O
33350	1496.0	him	PRP	O
33351	1496.0	and	CC	O
33352	1496.0	his	PRP$	O
33353	1496.0	family	NN	O
33354	1496.0	for	IN	O
33355	1496.0	a	DT	O
33356	1496.0	visit	NN	O
33357	1496.0	in	IN	O
33358	1496.0	2003	CD	B-tim
33359	1496.0	.	.	O
33360	1497.0	The	DT	O
33361	1497.0	teen	NN	O
33362	1497.0	also	RB	O
33363	1497.0	testified	VBD	O
33364	1497.0	that	IN	O
33365	1497.0	the	DT	O
33366	1497.0	entertainer	NN	O
33367	1497.0	urged	VBD	O
33368	1497.0	him	PRP	O
33369	1497.0	to	TO	O
33370	1497.0	drink	VB	O
33371	1497.0	wine	NN	O
33372	1497.0	aboard	IN	O
33373	1497.0	his	PRP$	O
33374	1497.0	private	JJ	O
33375	1497.0	jet	NN	O
33376	1497.0	and	CC	O
33377	1497.0	hard	JJ	O
33378	1497.0	liquor	NN	O
33379	1497.0	at	IN	O
33380	1497.0	the	DT	O
33381	1497.0	singer	NN	O
33382	1497.0	's	POS	O
33383	1497.0	ranch	NN	O
33384	1497.0	.	.	O
33385	1498.0	Mr.	NNP	B-per
33386	1498.0	Jackson	NNP	I-per
33387	1498.0	has	VBZ	O
33388	1498.0	denied	VBN	O
33389	1498.0	all	PDT	O
33390	1498.0	the	DT	O
33391	1498.0	charges	NNS	O
33392	1498.0	against	IN	O
33393	1498.0	him	PRP	O
33394	1498.0	.	.	O
33395	1499.0	Thursday	NNP	B-tim
33396	1499.0	's	POS	O
33397	1499.0	testimony	NN	O
33398	1499.0	came	VBD	O
33399	1499.0	after	IN	O
33400	1499.0	the	DT	O
33401	1499.0	judge	NN	O
33402	1499.0	threatened	VBD	O
33403	1499.0	to	TO	O
33404	1499.0	jail	VB	O
33405	1499.0	Mr.	NNP	B-per
33406	1499.0	Jackson	NNP	I-per
33407	1499.0	and	CC	O
33408	1499.0	revoke	VB	O
33409	1499.0	his	PRP$	O
33410	1499.0	bail	NN	O
33411	1499.0	when	WRB	O
33412	1499.0	he	PRP	O
33413	1499.0	arrived	VBD	O
33414	1499.0	more	JJR	O
33415	1499.0	than	IN	O
33416	1499.0	one	CD	O
33417	1499.0	hour	NN	O
33418	1499.0	late	JJ	O
33419	1499.0	for	IN	O
33420	1499.0	court	NN	O
33421	1499.0	.	.	O
33422	1500.0	A	DT	O
33423	1500.0	Jackson	NNP	B-per
33424	1500.0	spokesman	NN	O
33425	1500.0	said	VBD	O
33426	1500.0	the	DT	O
33427	1500.0	star	NN	O
33428	1500.0	had	VBD	O
33429	1500.0	been	VBN	O
33430	1500.0	hospitalized	VBN	O
33431	1500.0	for	IN	O
33432	1500.0	a	DT	O
33433	1500.0	serious	JJ	O
33434	1500.0	back	NN	O
33435	1500.0	injury	NN	O
33436	1500.0	.	.	O
33437	1501.0	Pakistan	NNP	B-geo
33438	1501.0	has	VBZ	O
33439	1501.0	denied	VBN	O
33440	1501.0	allegations	NNS	O
33441	1501.0	by	IN	O
33442	1501.0	Moscow	NNP	B-geo
33443	1501.0	that	IN	O
33444	1501.0	militants	NNS	O
33445	1501.0	have	VBP	O
33446	1501.0	been	VBN	O
33447	1501.0	training	VBG	O
33448	1501.0	on	IN	O
33449	1501.0	Pakistani	JJ	B-gpe
33450	1501.0	territory	NN	O
33451	1501.0	to	TO	O
33452	1501.0	carry	VB	O
33453	1501.0	out	RP	O
33454	1501.0	terrorist	JJ	O
33455	1501.0	attacks	NNS	O
33456	1501.0	in	IN	O
33457	1501.0	Russia	NNP	B-geo
33458	1501.0	and	CC	O
33459	1501.0	the	DT	O
33460	1501.0	former	JJ	O
33461	1501.0	Soviet	JJ	O
33462	1501.0	central	JJ	O
33463	1501.0	Asian	JJ	O
33464	1501.0	nations	NNS	O
33465	1501.0	.	.	O
33466	1502.0	Foreign	JJ	O
33467	1502.0	ministry	NN	O
33468	1502.0	spokesman	NN	O
33469	1502.0	Jalil	NNP	B-per
33470	1502.0	Abbas	NNP	I-per
33471	1502.0	Jilani	NNP	I-per
33472	1502.0	in	IN	O
33473	1502.0	Islamabad	NNP	B-geo
33474	1502.0	Saturday	NNP	B-tim
33475	1502.0	said	VBD	O
33476	1502.0	there	EX	O
33477	1502.0	are	VBP	O
33478	1502.0	no	DT	O
33479	1502.0	militant	JJ	O
33480	1502.0	training	NN	O
33481	1502.0	facilities	NNS	O
33482	1502.0	in	IN	O
33483	1502.0	Pakistan	NNP	B-geo
33484	1502.0	.	.	O
33485	1503.0	He	PRP	O
33486	1503.0	said	VBD	O
33487	1503.0	the	DT	O
33488	1503.0	role	NN	O
33489	1503.0	and	CC	O
33490	1503.0	sacrifices	NNS	O
33491	1503.0	made	VBN	O
33492	1503.0	by	IN	O
33493	1503.0	Islamabad	NNP	B-geo
33494	1503.0	,	,	O
33495	1503.0	a	DT	O
33496	1503.0	key	JJ	O
33497	1503.0	U.S.	NNP	B-geo
33498	1503.0	ally	NN	O
33499	1503.0	in	IN	O
33500	1503.0	the	DT	O
33501	1503.0	war	NN	O
33502	1503.0	on	IN	O
33503	1503.0	terror	NN	O
33504	1503.0	,	,	O
33505	1503.0	have	VBP	O
33506	1503.0	been	VBN	O
33507	1503.0	acknowledged	VBN	O
33508	1503.0	by	IN	O
33509	1503.0	the	DT	O
33510	1503.0	international	JJ	O
33511	1503.0	community	NN	O
33512	1503.0	.	.	O
33513	1504.0	His	PRP$	O
33514	1504.0	comments	NNS	O
33515	1504.0	come	VBP	O
33516	1504.0	one	CD	O
33517	1504.0	day	NN	O
33518	1504.0	after	IN	O
33519	1504.0	Russian	JJ	B-gpe
33520	1504.0	Foreign	NNP	B-per
33521	1504.0	Minister	NNP	I-per
33522	1504.0	Sergei	NNP	I-per
33523	1504.0	Lavrov	NNP	I-per
33524	1504.0	said	VBD	O
33525	1504.0	Moscow	NNP	B-geo
33526	1504.0	had	VBD	O
33527	1504.0	information	NN	O
33528	1504.0	that	IN	O
33529	1504.0	people	NNS	O
33530	1504.0	are	VBP	O
33531	1504.0	being	VBG	O
33532	1504.0	trained	VBN	O
33533	1504.0	in	IN	O
33534	1504.0	Afghanistan	NNP	B-geo
33535	1504.0	and	CC	O
33536	1504.0	Pakistan	NNP	B-geo
33537	1504.0	with	IN	O
33538	1504.0	the	DT	O
33539	1504.0	help	NN	O
33540	1504.0	of	IN	O
33541	1504.0	Taleban	NNP	B-org
33542	1504.0	insurgents	NNS	O
33543	1504.0	to	TO	O
33544	1504.0	carry	VB	O
33545	1504.0	out	RP	O
33546	1504.0	attacks	NNS	O
33547	1504.0	inside	IN	O
33548	1504.0	Russia	NNP	B-geo
33549	1504.0	.	.	O
33550	1505.0	He	PRP	O
33551	1505.0	also	RB	O
33552	1505.0	alleged	VBD	O
33553	1505.0	that	IN	O
33554	1505.0	militants	NNS	O
33555	1505.0	have	VBP	O
33556	1505.0	already	RB	O
33557	1505.0	crossed	VBN	O
33558	1505.0	into	IN	O
33559	1505.0	the	DT	O
33560	1505.0	Fergana	NNP	B-geo
33561	1505.0	Valley	NNP	I-geo
33562	1505.0	of	IN	I-geo
33563	1505.0	Uzbekistan	NNP	I-geo
33564	1505.0	,	,	O
33565	1505.0	Kyrgyzstan	NNP	B-geo
33566	1505.0	and	CC	O
33567	1505.0	Tajikistan	NNP	B-geo
33568	1505.0	.	.	O
33569	1506.0	Jordan	NNP	B-gpe
33570	1506.0	says	VBZ	O
33571	1506.0	it	PRP	O
33572	1506.0	will	MD	O
33573	1506.0	host	VB	O
33574	1506.0	a	DT	O
33575	1506.0	regional	JJ	O
33576	1506.0	conference	NN	O
33577	1506.0	next	JJ	O
33578	1506.0	week	NN	O
33579	1506.0	to	TO	O
33580	1506.0	discuss	VB	O
33581	1506.0	ways	NNS	O
33582	1506.0	to	TO	O
33583	1506.0	help	VB	O
33584	1506.0	hundreds	NNS	O
33585	1506.0	of	IN	O
33586	1506.0	thousands	NNS	O
33587	1506.0	of	IN	O
33588	1506.0	Iraqi	JJ	B-gpe
33589	1506.0	refugees	NNS	O
33590	1506.0	who	WP	O
33591	1506.0	have	VBP	O
33592	1506.0	fled	VBN	O
33593	1506.0	their	PRP$	O
33594	1506.0	country	NN	O
33595	1506.0	's	POS	O
33596	1506.0	violence	NN	O
33597	1506.0	.	.	O
33598	1507.0	The	DT	O
33599	1507.0	state-owned	JJ	O
33600	1507.0	Petra	NNP	O
33601	1507.0	news	NN	O
33602	1507.0	agency	NN	O
33603	1507.0	said	VBD	O
33604	1507.0	Thursday	NNP	B-tim
33605	1507.0	Jordan	NNP	B-gpe
33606	1507.0	has	VBZ	O
33607	1507.0	invited	VBN	O
33608	1507.0	officials	NNS	O
33609	1507.0	from	IN	O
33610	1507.0	Syria	NNP	B-geo
33611	1507.0	,	,	O
33612	1507.0	Egypt	NNP	B-geo
33613	1507.0	,	,	O
33614	1507.0	Iraq	NNP	B-geo
33615	1507.0	,	,	O
33616	1507.0	the	DT	O
33617	1507.0	Arab	NNP	B-geo
33618	1507.0	League	NNP	I-geo
33619	1507.0	and	CC	O
33620	1507.0	the	DT	O
33621	1507.0	United	NNP	B-org
33622	1507.0	Nations	NNPS	I-org
33623	1507.0	to	TO	O
33624	1507.0	attend	VB	O
33625	1507.0	the	DT	O
33626	1507.0	meeting	NN	O
33627	1507.0	in	IN	O
33628	1507.0	Amman	NNP	B-geo
33629	1507.0	on	IN	O
33630	1507.0	July	NNP	B-tim
33631	1507.0	26	CD	I-tim
33632	1507.0	.	.	O
33633	1508.0	Petra	NNP	O
33634	1508.0	says	VBZ	O
33635	1508.0	representatives	NNS	O
33636	1508.0	of	IN	O
33637	1508.0	Iran	NNP	B-geo
33638	1508.0	,	,	O
33639	1508.0	Turkey	NNP	B-geo
33640	1508.0	,	,	O
33641	1508.0	Russia	NNP	B-geo
33642	1508.0	and	CC	O
33643	1508.0	Japan	NNP	B-geo
33644	1508.0	also	RB	O
33645	1508.0	will	MD	O
33646	1508.0	take	VB	O
33647	1508.0	part	NN	O
33648	1508.0	as	IN	O
33649	1508.0	observers	NNS	O
33650	1508.0	.	.	O
33651	1509.0	It	PRP	O
33652	1509.0	says	VBZ	O
33653	1509.0	the	DT	O
33654	1509.0	delegates	NNS	O
33655	1509.0	will	MD	O
33656	1509.0	discuss	VB	O
33657	1509.0	how	WRB	O
33658	1509.0	to	TO	O
33659	1509.0	ease	VB	O
33660	1509.0	the	DT	O
33661	1509.0	burden	NN	O
33662	1509.0	of	IN	O
33663	1509.0	countries	NNS	O
33664	1509.0	hosting	VBG	O
33665	1509.0	large	JJ	O
33666	1509.0	numbers	NNS	O
33667	1509.0	of	IN	O
33668	1509.0	Iraqi	JJ	B-gpe
33669	1509.0	refugees	NNS	O
33670	1509.0	.	.	O
33671	1510.0	The	DT	O
33672	1510.0	U.N.	NNP	B-org
33673	1510.0	refugee	NN	O
33674	1510.0	agency	NN	O
33675	1510.0	says	VBZ	O
33676	1510.0	Jordan	NNP	B-gpe
33677	1510.0	has	VBZ	O
33678	1510.0	about	RB	O
33679	1510.0	7,50,000	CD	O
33680	1510.0	Iraqi	JJ	B-gpe
33681	1510.0	refugees	NNS	O
33682	1510.0	,	,	O
33683	1510.0	while	IN	O
33684	1510.0	1.4	CD	O
33685	1510.0	million	CD	O
33686	1510.0	Iraqis	NNS	B-gpe
33687	1510.0	have	VBP	O
33688	1510.0	fled	VBN	O
33689	1510.0	to	TO	O
33690	1510.0	Syria	NNP	B-geo
33691	1510.0	in	IN	O
33692	1510.0	recent	JJ	B-tim
33693	1510.0	years	NNS	O
33694	1510.0	.	.	O
33695	1511.0	The	DT	O
33696	1511.0	agency	NN	O
33697	1511.0	has	VBZ	O
33698	1511.0	warned	VBN	O
33699	1511.0	that	IN	O
33700	1511.0	Iraqi	JJ	B-gpe
33701	1511.0	refugees	NNS	O
33702	1511.0	in	IN	O
33703	1511.0	Syria	NNP	B-geo
33704	1511.0	and	CC	O
33705	1511.0	Jordan	NNP	B-gpe
33706	1511.0	are	VBP	O
33707	1511.0	putting	VBG	O
33708	1511.0	severe	JJ	O
33709	1511.0	strains	NNS	O
33710	1511.0	on	IN	O
33711	1511.0	healthcare	NN	O
33712	1511.0	,	,	O
33713	1511.0	education	NN	O
33714	1511.0	systems	NNS	O
33715	1511.0	and	CC	O
33716	1511.0	housing	NN	O
33717	1511.0	.	.	O
33718	1512.0	Greek	JJ	B-gpe
33719	1512.0	journalists	NNS	O
33720	1512.0	and	CC	O
33721	1512.0	public	JJ	O
33722	1512.0	transportation	NN	O
33723	1512.0	workers	NNS	O
33724	1512.0	are	VBP	O
33725	1512.0	stopping	VBG	O
33726	1512.0	work	NN	O
33727	1512.0	in	IN	O
33728	1512.0	the	DT	O
33729	1512.0	latest	JJS	O
33730	1512.0	round	NN	O
33731	1512.0	of	IN	O
33732	1512.0	strikes	NNS	O
33733	1512.0	protesting	VBG	O
33734	1512.0	Greece	NNP	B-geo
33735	1512.0	's	POS	O
33736	1512.0	economic	JJ	O
33737	1512.0	austerity	NN	O
33738	1512.0	measures	NNS	O
33739	1512.0	.	.	O
33740	1513.0	Bus	NN	O
33741	1513.0	,	,	O
33742	1513.0	subway	NN	O
33743	1513.0	,	,	O
33744	1513.0	and	CC	O
33745	1513.0	tram	NN	O
33746	1513.0	services	NNS	O
33747	1513.0	ceased	VBN	O
33748	1513.0	in	IN	O
33749	1513.0	Greece	NNP	B-geo
33750	1513.0	's	POS	O
33751	1513.0	capital	NN	O
33752	1513.0	Athens	NNP	B-geo
33753	1513.0	Thursday	NNP	B-tim
33754	1513.0	,	,	O
33755	1513.0	while	IN	O
33756	1513.0	Greek	JJ	B-gpe
33757	1513.0	journalists	NNS	O
33758	1513.0	stopped	VBD	O
33759	1513.0	radio	NN	O
33760	1513.0	and	CC	O
33761	1513.0	television	NN	O
33762	1513.0	broadcasts	NNS	O
33763	1513.0	.	.	O
33764	1514.0	Greek	JJ	B-gpe
33765	1514.0	newspapers	NNS	O
33766	1514.0	planned	VBD	O
33767	1514.0	not	RB	O
33768	1514.0	to	TO	O
33769	1514.0	print	NN	O
33770	1514.0	Friday	NNP	B-tim
33771	1514.0	.	.	O
33772	1515.0	Greece	NNP	B-geo
33773	1515.0	has	VBZ	O
33774	1515.0	seen	VBN	O
33775	1515.0	several	JJ	O
33776	1515.0	rounds	NNS	O
33777	1515.0	of	IN	O
33778	1515.0	labor	NN	O
33779	1515.0	strikes	NNS	O
33780	1515.0	since	IN	O
33781	1515.0	the	DT	O
33782	1515.0	government	NN	O
33783	1515.0	earlier	RBR	O
33784	1515.0	this	DT	O
33785	1515.0	year	NN	O
33786	1515.0	began	VBD	O
33787	1515.0	to	TO	O
33788	1515.0	raise	VB	O
33789	1515.0	taxes	NNS	O
33790	1515.0	,	,	O
33791	1515.0	freeze	NN	O
33792	1515.0	civil	JJ	O
33793	1515.0	service	NN	O
33794	1515.0	pay	NN	O
33795	1515.0	,	,	O
33796	1515.0	and	CC	O
33797	1515.0	cut	VBD	O
33798	1515.0	pensions	NNS	O
33799	1515.0	in	IN	O
33800	1515.0	efforts	NNS	O
33801	1515.0	to	TO	O
33802	1515.0	decrease	VB	O
33803	1515.0	the	DT	O
33804	1515.0	country	NN	O
33805	1515.0	's	POS	O
33806	1515.0	massive	JJ	O
33807	1515.0	debt	NN	O
33808	1515.0	.	.	O
33809	1516.0	Greece	NNP	B-geo
33810	1516.0	agreed	VBD	O
33811	1516.0	to	TO	O
33812	1516.0	take	VB	O
33813	1516.0	those	DT	O
33814	1516.0	steps	NNS	O
33815	1516.0	in	IN	O
33816	1516.0	return	NN	O
33817	1516.0	for	IN	O
33818	1516.0	a	DT	O
33819	1516.0	massive	JJ	O
33820	1516.0	emergency	NN	O
33821	1516.0	loan	NN	O
33822	1516.0	from	IN	O
33823	1516.0	the	DT	O
33824	1516.0	European	NNP	B-org
33825	1516.0	Union	NNP	I-org
33826	1516.0	and	CC	I-org
33827	1516.0	International	NNP	I-org
33828	1516.0	Monetary	NNP	I-org
33829	1516.0	Fund	NNP	I-org
33830	1516.0	.	.	O
33831	1517.0	South	NNP	B-geo
33832	1517.0	Korea	NNP	I-geo
33833	1517.0	's	POS	O
33834	1517.0	ambassador	NN	O
33835	1517.0	to	TO	O
33836	1517.0	China	NNP	B-geo
33837	1517.0	is	VBZ	O
33838	1517.0	being	VBG	O
33839	1517.0	quoted	VBN	O
33840	1517.0	saying	VBG	O
33841	1517.0	the	DT	O
33842	1517.0	two	CD	O
33843	1517.0	countries	NNS	O
33844	1517.0	could	MD	O
33845	1517.0	open	VB	O
33846	1517.0	talks	NNS	O
33847	1517.0	on	IN	O
33848	1517.0	a	DT	O
33849	1517.0	free	JJ	O
33850	1517.0	trade	NN	O
33851	1517.0	agreement	NN	O
33852	1517.0	next	JJ	O
33853	1517.0	year	NN	O
33854	1517.0	.	.	O
33855	1518.0	The	DT	O
33856	1518.0	report	NN	O
33857	1518.0	in	IN	O
33858	1518.0	the	DT	O
33859	1518.0	state-run	JJ	O
33860	1518.0	China	NNP	B-geo
33861	1518.0	Daily	NNP	I-geo
33862	1518.0	quotes	VBZ	O
33863	1518.0	Ambassador	NNP	B-per
33864	1518.0	Yu	NNP	I-per
33865	1518.0	Woo-ik	NNP	I-per
33866	1518.0	as	IN	O
33867	1518.0	saying	VBG	O
33868	1518.0	the	DT	O
33869	1518.0	sides	NNS	O
33870	1518.0	""""	``	O
33871	1518.0	are	VBP	O
